movie_info_ID,title,year,imdb_score,original_language,budget,revenue,country
2018,Superman: Doomsday (2007),2007,68,English,3500000,279809037,AU
2019,Robin Hood (2010),2010,64,English,210000000,322459006,AU
2021,"Moses, Prince of Egypt (2000)",2000,56,English,80300000,321306715,AU
2022,Three Sexy Meals (2016),2016,25,Korean,9541040,38139010,KR
2023,The Texas Chainsaw Massacre: The Beginning (2006),2006,61,English,16000000,50517763,AU
2024,Dead Poets Society (1989),1989,83,English,16400000,239500000,AU
2025,Jigsaw (2017),2017,62,English,10000000,104223315,US
2026,Oz the Great and Powerful (2013),2013,59,English,200000000,490359051,AU
2027,Pan's Labyrinth (2006),2006,78," Spanish, Castilian",19000000,83258226,AU
2028,Bruiser (2022),2022,66,English,47220616,319773152,US
2029,Greyhound (2020),2020,74,English,50300000,0,AU
2030,Little Man (2006),2006,59,English,64000000,101636047,US
2031,Purpose of Reunion 2 (2017),2017,47,Korean,129200000,947468745,KR
2032,Kingdom of Heaven (2005),2005,69,English,110000000,218674938,AU
2033,Black Hawk Down (2002),2002,74,English,95000000,159691085,AU
2034,The New Mutants (2020),2020,62,English,67000000,44608247,AU
2035,22 Jump Street (2014),2014,68,English,50000000,331333876,AU
2036,The Angry Birds Movie 2 (2019),2019,71,English,65000000,152255188,AU
2037,Flipped (2011),2011,80,English,14000000,4294635,AU
2038,The Handmaiden (2016),2016,82,Korean,8575000,37767206,AU
2039,Nanny McPhee (2006),2006,66,English,25000000,128745578,AU
2040,Jason Goes to Hell: The Final Friday (1993),1993,45,English,3000000,15935068,US
2041,The English Patient (1996),1996,72,English,35000000,231710008,US
2042,Universal Soldier: Regeneration (2010),2010,56,English,14000000,875386,AU
2043,Zeros and Ones (2022),2022,50,English,154600000,678277032,AU
2044,Dark Cloud (2022),2022,64,English,126200000,381129532,US
2045,Beautiful Teacher in Torture Hell (1985),1985,57,Japanese,109000000,385100558,JP
2046,King Arthur: Legend of the Sword (2017),2017,65,English,175000000,139630336,AU
2047,Love and Monsters (2021),2021,74,English,30000000,1131683,AU
2048,22 Bullets (2010),2010,66,French,24000000,247131881,AU
2049,Eva (2021),2021,52,Tagalog,91000000,507113605,PH
2050,Halloween (1979),1979,76,English,15000000,77514401,AU
2053,The Hunting (2022),2022,48,English,147180000,222629230,US
2054,Delicious Room Salon Service 2 (2019),2019,52,Korean,136400000,328929749,KR
2055,Elite Squad (2009),2009,81,Portuguese,4000000,14759148,AU
2056,101 Dalmatians II: Patch's London Adventure (2002),2002,60,English,131600000,520075508,AU
2057,A Clockwork Orange (1972),1972,82,English,2200000,26589000,AU
2058,Blonde (2022),2022,62,English,22000000,103705080,AU
2059,Machete (2010),2010,63,English,12500000,46370970,AU
2060,The Bank Job (2008),2008,68,English,20000000,66143005,AU
2061,"Love, Rosie (2014)",2014,78,English,31011149,4439431,AU
2062,I'm in Love with a Church Girl (2013),2013,62,English,3000000,2503392,US
2063,Curious Caterer: Dying for Chocolate (2022),2022,66,English,94650000,177073227,US
2064,Death Race 2 (2010),2010,58,English,7000000,49506597,AU
2065,Oldboy (2004),2004,83,Korean,3000000,6219559,AU
2066,Living with Chucky (2022),2022,55,English,112000000,269440443,US
2067,Now You See Me 2 (2016),2016,68,English,90000000,328325007,AU
2068,Tentacles (2021),2021,61,English,141400000,366483408,US
2069,Barbie and the Three Musketeers (2009),2009,72,English,115500000,425732545,US
2070,Hulk (2003),2003,55,English,137000000,245031679,AU
2071,Don't Leave (2022),2022,57,Turkish,114800000,384414469,TR
2072,The Call (2013),2013,68,English,12800000,69821476,AU
2073,12 Angry Men (1957),1957,85,English,340000,379,AU
2074,Once Upon a Deadpool (2018),2018,72,English,115200000,498499412,AU
2075,A Nun's Curse (2020),2020,64,English,92600000,353391998,US
2076,The Professional Bridesmaid (2023),2023,0,English,246000000,178359863,US
2077,Pornocracy: The New Sex Multinationals (2017),2017,67,French,41500000,298690257,FR
2078,Saint Seiya: Legend of Crimson Youth (1988),1988,76,Japanese,104800000,396856477,JP
2079,Skyline (2010),2010,50,English,10000000,68264973,AU
2080,The Emoji Movie (2017),2017,55,English,50000000,216564839,AU
2081,Phineas and Ferb: The Movie: Candace Against the Universe (2020),2020,73,English,130000000,651222242,AU
2082,SAS: Red Notice (2021),2021,58,English,160000000,561970766,AU
2083,Fantastic Four (2015),2015,44,English,87500000,333132750,AU
2084,Assassin's Creed (2017),2017,54,English,125000000,240697856,AU
2085,A Question of Faith (2017),2017,73,English,7048000,2587072,US
2086,Take the Lead (2006),2006,69,English,30000000,65390493,AU
2087,The Kissing Booth 2 (2020),2020,77,English,105800000,667037174,AU
2088,Marry Me (2022),2022,69,English,23000000,44000000,AU
2089,Father There Is Only One (2019),2019,77," Spanish, Castilian",3400000,15894372,ES
2090,Run Sweetheart Run (2020),2020,61,English,107000000,247575382,US
2091,Love Affair (2014),2014,58,Korean,108200000,196920944,KR
2092,The Three Stooges (2012),2012,58,English,30000000,54052249,AU
2093,Black Swan (2011),2011,77,English,13000000,331266710,AU
2094,Zodiac (2007),2007,75,English,85000000,83080084,AU
2095,Snoopy Presents: Lucy's School (2022),2022,73,English,134400000,716009340,US
2096,Barbie and the Diamond Castle (2008),2008,74,English,92800000,609222681,AU
2097,Nun in Rope Hell (1984),1984,59,Japanese,88000000,503089616,JP
2098,Halloween (2018),2018,65,English,15000000,77514401,AU
2101,Halfaouine: Boy of the Terraces (1990),1990,68,Arabic,103040000,412503777,US
2102,3 Idiots (2009),2009,80,Hindi,9000000,70000000,AU
2103,The Girl Next Door (2004),2004,67,English,25000000,31635150,AU
2104,Brightburn (2019),2019,61,English,6000000,33224654,AU
2105,Martians vs Mexicans (2018),2018,79," Spanish, Castilian",94000000,704890509,MX
2106,Underdogs (2013),2013,66," Spanish, Castilian",2500000,1392649,AR
2107,Leprechaun (1993),1993,56,English,1000000,8556940,US
2108,Seventh Son (2015),2015,55,English,95000000,108874967,AU
2109,Justice League: Doom (2012),2012,74,English,66600000,439119920,US
2110,"Batman: The Long Halloween, Part One (2021)",2021,75,English,141000000,937353330,AU
2111,The Magnificent Seven (1987),1987,75,English,90000000,162122642,AU
2112,Barbie and the Magic of Pegasus (2005),2005,71,English,127000000,816420246,US
2113,Sweet & Sour (2021),2021,78,Korean,98960000,806179002,KR
2114,City of God (2002),2002,84,Portuguese,3300000,30641770,AU
2115,Halftime (2022),2022,70,English,152000000,628779204,US
2116,Where the Crawdads Sing (2022),2022,76,English,24000000,136539552,AU
2117,Children of Men (2006),2006,76,English,76000000,69845011,AU
2118,The Garden of Words (2013),2013,76,Japanese,61000000,339269019,AU
2119,Chinese Erotic Ghost Story (1998),1998,20,English,9541040,38139010,HK
2120,Once Upon a Time in America (1984),1984,84,English,30000000,5576529,AU
2121,The Companions (2022),2022,70,French,78700000,485621788,FR
2122,Ride On (2023),2023,60,Chinese,127600000,243434798,CN
2123,Total Recall (2012),2012,60,English,125000000,211856088,AU
2125,Mechanic: Resurrection (2016),2016,59,English,40000000,125729635,AU
2126,The Sixth Sense (1999),1999,79,English,40000000,672806292,AU
2127,Avengers Confidential: Black Widow & Punisher (2014),2014,63,Japanese,114800000,304552465,US
2128,Three Swedish Girls in Upper Bavaria (1977),1977,50,German,114000000,449042622,DE
2129,Bloodshot (2020),2020,68,English,45000000,37163054,AU
2130,Simple Passion (2022),2022,49,French,3001100,75167,AU
2131,Wifelike (2022),2022,72,English,113400000,652368753,US
2132,Batman (1989),1989,72,English,35000000,411348924,AU
2133,No Country for Old Men (2007),2007,79,English,25000000,164035753,AU
2134,The Lego Movie (2014),2014,74,English,60000000,468084718,AU
2135,Peppermint (2018),2018,67,English,25000000,51800758,AU
2136,Schächten (2022),2022,47,German,167000000,660864312,US
2137,Skylines (2020),2020,56,English,70000000,203847277,AU
2138,Naruto the Movie: Guardians of the Crescent Moon Kingdom (2006),2006,71,Japanese,25634800,3224000,JP
2139,All Things Fair (1995),1995,64,Swedish,78000000,251777647,SE
2140,Pixie Hollow Games (2011),2011,70,English,165000000,509012026,US
2141,The Munsters (2022),2022,58,English,88000000,187212327,US
2142,The Whole Truth (2021),2021,65,Thai,117600000,653706552,US
2143,Office Love: Behind Closed Doors (1985),1985,44,Japanese,112600000,597883933,JP
2144,Gemini Man (2019),2019,63,English,140000000,166598362,AU
2145,My Beautiful Man ～eternal～ (2023),2023,0,Japanese,167540000,175269998,JP
2146,Solo: A Star Wars Story (2018),2018,66,English,275000000,393151347,AU
2147,Dinosaur Hotel (2021),2021,53,English,153600000,419974411,US
2148,xXx: State of the Union (2005),2005,50,English,60000000,71073932,AU
2149,Rogue One: A Star Wars Story (2016),2016,75,English,200000000,1055083596,AU
2150,Voyagers (2021),2021,60,English,29000000,4131781,AU
2151,Sexual Chronicles of a French Family (2012),2012,49,French,108600000,539181833,FR
2152,Scoob! (2020),2020,71,English,90000000,28588425,AU
2153,The Witch: Part 1. The Subversion (2018),2018,78,Korean,5500000,24340302,KR
2154,Spy Kids (2001),2001,58,English,35000000,197692062,AU
2155,Mother's Friend (2017),2017,56,Korean,80300000,176682291,KR
2156,The Bourne Supremacy (2004),2004,73,English,85000000,311001124,AU
2157,BTS: Permission to Dance on Stage - LA (2022),2022,92,Korean,215600000,1748017438,KR
2158,Tinker Bell and the Great Fairy Rescue (2010),2010,67,English,145400000,524420200,AU
2159,Cirque du Freak: The Vampire's Assistant (2009),2009,58,English,40000000,39753957,US
2160,Chip and Potato: Chip's Holiday (2022),2022,53,English,99000000,724917350,US
2161,Barbie Fairytopia: Mermaidia (2017),2017,68,English,71180000,392839573,AU
2162,The Quake (2018),2018,68,Norwegian,6300000,185403521,NO
2163,What Happened to Monday (2017),2017,72,English,20000000,27975429,AU
2164,Die Hard: With a Vengeance (1995),1995,72,English,90000000,366101666,AU
2165,The Last Exorcism (2010),2010,56,English,1800000,70165900,AU
2166,Hotel Desire (2011),2011,61,German,230758,84563373,DE
2167,God's Crooked Lines (2022),2022,74," Spanish, Castilian",139800000,677745703,ES
2168,Barbie Presents: Thumbelina (2017),2017,66,English,127000000,325823441,AU
2169,Abominable (2019),2019,75,English,75000000,188668688,AU
2170,Three Wishes for Cinderella (2021),2021,70,Norwegian,174600000,611708903,NO
2171,Don't F*#% With John Wick (2015),2015,78,English,101700000,716719914,US
2172,Paupahan (2023),2023,0,Tagalog,174600000,175269998,PH
2173,Where the Wild Things Are (2009),2009,65,English,100000000,99123656,AU
2174,Green Book (2019),2019,82,English,23000000,319995019,AU
2175,My Little Pony: A New Generation (2022),2022,78,English,38211149,4100000,AU
2176,The Boy and the Beast (2016),2016,80,Japanese,27610000,49714378,AU
2177,Saint Seiya: The Heated Battle of the Gods (1988),1988,75,Japanese,107400000,442534509,JP
2178,Europa Report (2013),2013,63,English,125687,164148886,AU
2179,Cosmic Sin (2021),2021,42,English,20000000,349757,AU
2180,Justice Society: World War II (2021),2021,75,English,104300000,715632210,AU
2181,CJ7 (2008),2008,72,Cantonese,24292400,47301471,AU
2182,Ouija (2014),2014,52,English,5000000,103300632,US
2183,Nobody Sleeps in the Woods Tonight 2 (2021),2021,47,Polish,105600000,830215344,US
2184,When Love Is Lust (1973),1973,50,Italian,156000000,952321336,IT
2185,Megan (2020),2020,59,English,164900000,690959382,US
2186,The Kissing Booth 3 (2021),2021,70,English,94100000,683545513,AU
2187,I Don't Like Younger Men 4 (2019),2019,55,Korean,144400000,326683695,KR
2188,Annihilation (2018),2018,64,English,55000000,43070915,AU
2189,Enola Holmes (2020),2020,73,English,21000000,95194068,AU
2190,Lewis Capaldi: How I'm Feeling Now (2023),2023,69,English,136000000,542007794,GB
2191,Rogue Hostage (2021),2021,59,English,70520000,457654821,AU
2192,National Treasure (2004),2004,66,English,100000000,331323410,AU
2193,Charlie's Angels: Full Throttle (2003),2003,54,English,120000000,227163273,AU
2194,Miracle in Cell No. 7 (2019),2019,83,Turkish,961023,19289062,TR
2195,Death Race: Inferno (2013),2013,58,English,6500000,102022597,US
2196,I Came By (2022),2022,63,English,94000000,321279166,GB
2197,Survival Island (2005),2005,53,English,9000000,667072,AU
2198,The Interview (2015),2015,62,English,44000000,12342632,AU
2199,Guardians (2017),2017,49,Russian,5400000,4803565,RU
2200,Teen Wolf (1985),1985,62,English,1200000,80000000,US
2201,The Smurfs (2011),2011,58,English,110000000,563749323,AU
2202,Career Opportunities (1991),1991,69,English,6000000,11336986,AU
2203,Sherlock Holmes (2009),2009,72,English,90000000,498438212,AU
2204,Dragon Ball: The Path to Power (1996),1996,73,Japanese,171200000,795903109,JP
2205,Alvin and the Chipmunks: Chipwrecked (2012),2012,57,English,80000000,349088523,AU
2206,Eyes Wide Shut (1999),1999,75,English,65000000,104264617,AU
2207,The Larva Island Movie (2020),2020,72,English,115500000,425732545,US
2208,10 Things I Hate About You (1999),1999,76,English,13000000,60413950,AU
2209,Star Wars: Episode III - Revenge of the Sith (2005),2005,74,English,113000000,850000000,AU
2210,College Girls' Massage Parlor (2020),2020,68,Korean,68800000,226866064,KR
2211,Chaos Walking (2021),2021,67,English,100000000,27072169,AU
2212,Maquia: When the Promised Flower Blooms (2018),2018,82,Japanese,8421000,4300000,AU
2213,La La Land (2016),2016,79,English,20000000,437459811,AU
2214,Dances with Wolves (1991),1991,79,English,19000000,424208805,AU
2215,Dragon Ball Z: Plan to Eradicate the Super Saiyans (2010),2010,72,Japanese,143000000,536922531,JP
2216,Ri¢hie Ri¢h (1994),1994,59,English,40000000,38087756,AU
2217,Bram Stoker's Dracula (1993),1993,74,English,40000000,215862666,AU
2218,Underworld (2004),2004,68,English,22000000,95708457,AU
2219,Thinking XXX (2007),2007,54,English,138800000,293853255,AU
2220,Dumb and Dumber (1995),1995,66,English,16000000,247275374,AU
2221,Coma (2020),2020,63,Russian,4000000,2363584,AU
2222,The Protégé (2021),2021,66,English,58980000,8639684,AU
2223,Inferno (2016),2016,61,English,75000000,219519367,AU
2224,Step Up (2006),2006,69,English,12000000,110989157,AU
2225,Pandora (2016),2016,75,Korean,13938145,30169000,KR
2226,Spectral (2016),2016,64,English,70000000,210020543,US
2227,The Weekend Away (2022),2022,60,English,98600000,243434798,GB
2228,Matando Cabos 2: La Máscara del Máscara (2021),2021,77," Spanish, Castilian",73380000,873245191,MX
2229,Lone Survivor (2014),2014,74,English,40000000,149804632,AU
2230,The Heat (2013),2013,66,English,43000000,229727774,AU
2231,Attraction (1969),1969,52,Italian,122000000,131926469,IT
2232,Inside the Mind of a Cat (2022),2022,74,English,79500000,708023892,US
2233,Turbo (2013),2013,62,English,135000000,286896578,AU
2234,My Best Friend's Exorcism (2022),2022,59,English,121740000,847224095,US
2235,Project Almanac (2015),2015,67,English,12000000,32909437,AU
2236,Alone (2021),2021,63,English,74600000,716458819,AU
2237,Goosebumps (2015),2015,63,English,58000000,158952243,AU
2238,Teen Titans Go! See Space Jam (2021),2021,67,English,105400000,542708441,AU
2239,The Lego Batman Movie (2017),2017,72,English,80000000,310563096,AU
2240,Lady Bird (2018),2018,73,English,10000000,80120944,AU
2241,The A-Team (2010),2010,64,English,110000000,177241171,AU
2242,The Loud House Movie (2021),2021,74,English,114860000,901084255,AU
2243,Gunpowder Milkshake (2021),2021,64,English,30000000,1015760,AU
2244,Saw V (2008),2008,62,English,10800000,118209778,AU
2245,Forgotten (2017),2017,80,Korean,5611197,9900000,KR
2246,Butchers (2020),2020,51,English,108400000,218436574,US
2247,Shaun of the Dead (2004),2004,75,English,5000000,29366946,AU
2248,LEGO Star Wars Terrifying Tales (2021),2021,68,English,129200000,375372218,AU
2249,An Argentinian Crime (2022),2022,63," Spanish, Castilian",94000000,321279166,AR
2250,Female Urologists 2 (2020),2020,66,Chinese,105200000,290912102,KR
2251,Stand by Me Doraemon (2014),2014,73,Japanese,35000000,83061158,JP
2252,The Lion Guard: Return of the Roar (2015),2015,67,English,116700000,661829506,US
2253,Child's Play 2 (1990),1990,62,English,13000000,34166572,US
2254,The Craft: Legacy (2020),2020,63,English,18000000,2300000,AU
2255,Kabaneri of the Iron Fortress: The Battle of Unato (2019),2019,71,Japanese,114000000,463270148,JP
2256,Justice League Dark: Apokolips War (2020),2020,83,English,160600000,973340661,AU
2257,Who's a Good Boy? (2022),2022,58," Spanish, Castilian",72440000,220176894,MX
2258,Robin Hood (2013),2013,73,English,210000000,322459006,AU
2260,The Goonies (1985),1985,75,English,19000000,61389680,AU
2261,Clueless (1995),1995,73,English,13700000,57956568,AU
2262,Rambo III (1988),1988,62,English,58000000,188715611,AU
2263,Serial (Bad) Weddings 3 (2021),2021,64,French,22000000,163709896,FR
2264,Don't Breathe (2016),2016,70,English,9900000,159047649,AU
2265,Joseph and Mary (2016),2016,50,English,151600000,665194474,US
2266,The Kings of the World (2022),2022,75," Spanish, Castilian",112900000,645547020,CO
2267,Songbird (2021),2021,62,English,7286840,620836,AU
2268,Office Lady Rope Slave (1981),1981,20,Japanese,12001040,38139010,JP
2269,Two (2021),2021,54," Spanish, Castilian",133000000,240742794,ES
2270,Barbie: The Pearl Princess (2014),2014,69,English,108000000,533517647,US
2271,Sherlock Holmes: A Game of Shadows (2012),2012,71,English,125000000,535663443,AU
2272,Midway (2019),2019,71,English,100000000,126815030,AU
2273,Her (2014),2014,79,English,23000000,48043998,AU
2274,A Waltons Thanksgiving (2022),2022,40,English,112800000,836011985,US
2275,Hitman (2007),2007,61,English,24000000,99135571,AU
2276,Deepwater Horizon (2016),2016,68,English,156000000,122359309,AU
2277,The Pirates: The Last Royal Treasure (2022),2022,67,Korean,19597380,10247262,KR
2278,Paranormal Activity 3 (2011),2011,59,English,5000000,207039844,AU
2279,Star Wars: Episode I - The Phantom Menace (1999),1999,65,English,115000000,924317558,AU
2280,The Hills Have Eyes 2 (2007),2007,55,English,15000000,37697773,US
2281,Child's Play 3 (1991),1991,59,English,13000000,20560255,AU
2282,Ride Your Wave (2020),2020,76,Japanese,143000000,589212649,AU
2283,Bumblebee (2018),2018,67,English,102000000,465195589,AU
2284,Paint (2023),2023,0,English,193540000,175269998,US
2285,About Time (2013),2013,79,English,12000000,84959034,AU
2286,Crush (2022),2022,77,English,105800000,667037174,US
2287,The Cat Returns (2005),2005,72,Japanese,24840000,54016370,AU
2288,Royalteen (2022),2022,58,Norwegian,99400000,588699039,NO
2289,The Mummy (2017),2017,55,English,195000000,409953905,AU
2291,Truth or Dare (2018),2018,60,English,3500000,95292744,AU
2292,Raped by an Angel (1993),1993,51,Cantonese,115400000,233023741,HK
2293,Underworld: Rise of the Lycans (2009),2009,65,English,35000000,92158961,AU
2294,The King of Fighters (2010),2010,52,English,12000000,2000371,CA
2295,L'immensità (2022),2022,66,Italian,47220616,319773152,IT
2296,The Many Saints of Newark (2021),2021,65,English,50000000,12732039,AU
2297,Over the Moon (2020),2020,73,English,82600000,473097256,US
2298,Charm City Kings (2020),2020,79,English,124000000,517060315,US
2299,Promare (2019),2019,70,Japanese,59500000,444807535,AU
2300,Frivolous Lola (1998),1998,48,Italian,119000000,948498291,IT
2301,The Ring (2002),2002,66,English,48000000,248218486,AU
2302,Radius (2018),2018,66,English,37117129,14097,AU
2303,Saw VI (2009),2009,63,English,11000000,69752402,AU
2304,Blood Diamond (2007),2007,75,English,100000000,171377916,AU
2305,Young Aunt 3 (2020),2020,53,Korean,121400000,492196010,KR
2306,Curious George: Cape Ahoy (2021),2021,33,English,50641000,323787336,US
2307,Kung Fu Hustle (2005),2005,74,Cantonese,20000000,102034104,AU
2308,The Lovely Bones (2009),2009,71,English,95000000,94894448,AU
2309,The Dinosaur Project (2013),2013,56,English,19102000,2412576,AU
2310,Robots (2005),2005,64,English,80000000,260636271,AU
2311,The Empire Strikes Back (1980),1980,84,English,18000000,538400000,AU
2312,Predestination (2014),2014,74,English,5500000,4942449,AU
2313,Spy Kids 3-D: Game Over (2004),2004,51,English,40000000,167851995,AU
2314,Knight and Day (2010),2010,62,English,117000000,258751370,AU
2315,Jesus of Nazareth (1942),1942,74," Spanish, Castilian",135000000,439492869,MX
2316,The Grand Budapest Hotel (2014),2014,81,English,31000000,163503514,AU
2317,Romance (1999),1999,55,French,4105000,1314053,FR
2318,Dream to be a Wife (2015),2015,0,Chinese,167540000,175269998,CN
2319,Sex and the City 2 (2010),2010,61,English,95000000,294680778,AU
2320,7 Women and a Murder (2021),2021,55,Italian,70800000,591573175,IT
2321,Castle in the Sky (1996),1996,80,Japanese,3000000,5228752,AU
2322,Last Night in Soho (2021),2021,74,English,43000000,22876948,AU
2323,Catman (2021),2021,75,Chinese,103800000,420298643,CN
2324,Conan the Barbarian (1982),1982,68,English,90000000,63356133,AU
2326,The Ash Lad: In the Hall of the Mountain King (2017),2017,68,Norwegian,52808572,4522950,NO
2327,Tombstone (1994),1994,76,English,25000000,56505065,AU
2328,12 Strong (2018),2018,62,English,35000000,71118378,AU
2329,Perfect Blue (2001),2001,83,Japanese,830000,112536,AU
2330,King Richard (2022),2022,78,English,50000000,37994866,AU
2331,The Bob's Burgers Movie (2022),2022,70,English,38000000,34148750,AU
2332,Sinkhole (2021),2021,72,Korean,11400000,17970000,KR
2333,She Said (2022),2022,73,English,32000000,10632378,AU
2334,Click (2006),2006,63,English,82500000,237685089,AU
2335,Saw IV (2007),2007,62,English,10000000,135759694,AU
2336,A Tale of Two Sisters (2003),2003,71,Korean,15050245,1062878,KR
2337,Cheeky (2000),2000,55,Italian,64200000,509521654,IT
2338,RV (2006),2006,59,English,50000000,87528173,AU
2339,The Bourne Identity (2002),2002,75,English,60000000,214357371,AU
2340,Not Another Teen Movie (2002),2002,58,English,15000000,62401343,AU
2341,"Batman: The Long Halloween, Part Two (2021)",2021,75,English,141000000,937353330,AU
2342,The Game Plan (2007),2007,65,English,22000000,146590987,AU
2343,Asking For It (2022),2022,58,English,104300000,195076279,US
2344,"Tad, the Lost Explorer (2013)",2013,62," Spanish, Castilian",10500000,23000000,AU
2345,Atlantis: The Lost Empire (2001),2001,70,English,90000000,186049020,AU
2346,True Lies (1994),1994,70,English,100000000,365300000,AU
2347,Silent Hill (2006),2006,65,English,50000000,94704227,AU
2348,No One Gets Out Alive (2021),2021,59,English,139000000,405888913,AU
2349,Cursed (2005),2005,55,English,35000000,25114901,AU
2350,The Platform (2020),2020,70," Spanish, Castilian",600,214883443,AU
2351,No Hard Feelings (2023),2023,0,English,246000000,178359863,US
2352,Spectre (2015),2015,65,English,300000000,879077344,AU
2353,Friday the 13th (1980),1980,64,English,17000000,92670237,AU
2355,Horton Hears a Who! (2008),2008,65,English,85000000,298572799,AU
2356,Luckiest Girl Alive (2022),2022,66,English,55197530,636226345,US
2357,Death Note Relight 1: Visions of a God (2009),2009,80,Japanese,97000000,829924588,AU
2358,Three Sisters Swapping (2019),2019,0,Korean,181600000,175269998,KR
2359,Doctor Sleep (2019),2019,71,English,45000000,71720838,AU
2360,Crawl (2019),2019,63,English,17000000,91720490,AU
2361,Breakthrough (2019),2019,77,English,14000000,49231674,AU
2362,Apostasy (2018),2018,69,English,500000,434336,GB
2363,Odd Thomas (2013),2013,69,English,27000000,257720413,AU
2364,Beauty Salon: Special Services 4 (2022),2022,66,Korean,53340523,359866643,KR
2365,The Princess Diaries (2001),2001,69,English,30000000,165334774,AU
2366,How Funny Can Sex Be? (1973),1973,57,Italian,118600000,245108932,IT
2367,Man on Fire (2004),2004,74,English,60000000,130968579,AU
2368,The Lighthouse (2020),2020,75,English,4000000,18262307,AU
2369,Transporter 2 (2005),2005,63,English,32000000,89083229,AU
2370,The Witch (2016),2016,69,English,3500000,40429635,AU
2371,Do Revenge (2022),2022,64,English,90544000,519948264,US
2372,Twelve Monkeys (1996),1996,76,English,29000000,168841459,AU
2373,Transformers: Beginnings (2006),2006,69,English,155000000,474980757,US
2374,A Nightmare on Elm Street (1985),1985,73,English,35000000,117729618,AU
2376,"Pamela, A Love Story (2023)",2023,71,English,90100000,414551647,US
2377,Xico's Journey (2020),2020,66," Spanish, Castilian",127000000,325823441,MX
2378,A Serbian Film (2011),2011,55,Serbian,3840000,1541,US
2379,Bosomy Backhouse Girl (2020),2020,10,Korean,201940000,38157314,KR
2380,Oh Belinda (2023),2023,67,Turkish,132580000,376911604,TR
2381,The Change-Up (2011),2011,61,English,52000000,75997067,AU
2382,All About Sex (2020),2020,66,English,98000000,283691881,US
2383,Skin (2018),2018,70,English,71200000,530413654,CA
2384,Anaconda (1997),1997,52,English,45000000,136998907,AU
2385,Peter Pan (2003),2003,72,English,100000000,95255485,AU
2387,You Don't Mess with the Zohan (2008),2008,57,English,90000000,204313400,AU
2388,Dragon Ball: Sleeping Princess in Devil's Castle (1987),1987,65,Japanese,82600000,307390441,JP
2389,Midnight (2021),2021,71,Korean,102400000,502443287,KR
2390,Yu Pui Tsuen II (1987),1987,62,Cantonese,84000000,1014981321,HK
2391,Constantine: City of Demons - The Movie (2018),2018,78,English,93600000,854525890,AU
2392,Cast Away (2001),2001,77,English,85000000,427230516,AU
2393,Paprika (1991),1991,71,Italian,100000000,369861963,IT
2394,Godzilla (1998),1998,56,English,160000000,529076069,AU
2396,The Lucky One (2012),2012,71,English,25000000,96633833,AU
2397,The Lone Ranger (2013),2013,61,English,225000000,260002115,AU
2398,The Texas Chain Saw Massacre (1984),1984,73,English,85000,30900000,AU
2399,Zone 414 (2021),2021,54,English,5000000,54969744,US
2400,The Smurfs 2 (2013),2013,58,English,110000000,348547523,AU
2401,Star Trek Into Darkness (2013),2013,73,English,190000000,467381584,AU
2402,PAW Patrol: Jet to the Rescue (2020),2020,70,English,77600000,695513050,AU
2403,When Marnie Was There (2015),2015,80,Japanese,20011197,34949567,AU
2404,Swim (2021),2021,62,English,91000000,347535769,US
2405,The Raid (2012),2012,74,Indonesian,1100000,9148519,AU
2406,Beverly Hills Chihuahua 3: Viva la Fiesta! (2012),2012,62,English,75600000,413389196,US
2407,Grisaia: Phantom Trigger The Animation - Stargazer (2020),2020,80,Japanese,130000000,765868107,JP
2408,The Scientist (2020),2020,62,English,151000000,396465476,US
2409,Star Wars: Episode II - Attack of the Clones (2002),2002,65,English,120000000,649398328,AU
2410,The King of Staten Island (2020),2020,70,English,78700000,485621788,AU
2411,Tropic Thunder (2008),2008,66,English,90000000,191145256,AU
2412,E.T. the Extra-Terrestrial (1982),1982,75,English,10500000,797103542,AU
2413,Sin City: A Dame to Kill For (2014),2014,64,English,65000000,40650842,AU
2414,Fighting Spirit - Mashiba vs. Kimura (2003),2003,60,Japanese,106400000,725444809,JP
2415,Bāhubali: The Beginning (2015),2015,76,Telugu,25130430,90747520,IN
2416,The Other Guys (2010),2010,63,English,100000000,170936470,AU
2417,Interview with the Vampire (1994),1994,74,English,50000000,223564608,AU
2418,28 Weeks Later (2007),2007,66,English,15000000,64232714,AU
2419,Everest (2015),2015,68,English,65000000,221297061,AU
2420,Star Trek Beyond (2016),2016,68,English,185000000,335673708,AU
2421,Love to Kill (1993),1993,48,Cantonese,87,1442918,HK
2422,Live Free or Die Hard (2007),2007,66,English,110000000,382288147,AU
2423,Tekken (2011),2011,54,English,30000000,967000,US
2424,The Doorman (2021),2021,59,English,10330000,307873,AU
2425,Catch the Bullet (2021),2021,57,English,97000000,504173113,US
2426,Antz (1998),1998,61,English,60000000,152457863,AU
2427,The Stronghold (2021),2021,74,French,14479740,64335529,FR
2428,Japanese Mom 2 (2017),2017,50,Korean,174200000,509646047,KR
2429,Manchester by the Sea (2017),2017,75,English,8500000,77733867,AU
2430,Offseason (2022),2022,57,English,100000000,379967948,US
2431,V for Vengeance (2022),2022,61,English,88800000,476923503,US
2432,Barbie (1977),1977,20,No Language,12001040,38139010,US
2433,Living (2023),2023,71,English,26730400,6999027,AU
2434,Why Women Cheat (2021),2021,28,English,15541000,38139010,CN
2435,Night Teeth (2021),2021,65,English,21700000,181090228,AU
2436,Night at the Museum (2006),2006,66,English,110000000,579446407,AU
